val_precision,val_recall,val_f1,val_accuracy,val_avg_loss,epoch,step,avg_train_loss,test_precision,test_recall,test_f1,test_accuracy,test_avg_loss,test_num_samples,test_date_f1,test_person_f1,test_task_f1,test_date_prec,test_person_prec,test_task_prec,test_date_rec,test_person_rec,test_task_rec
0.7772255539894104,0.8338903188705444,0.8045614361763,0.8922908902168274,0.23364639282226562,0,212,,,,,,,,,,,,,,,,
,,,,,0,212,0.20429657399654388,,,,,,,,,,,,,,,
0.7709923386573792,0.8165175914764404,0.7931022047996521,0.8585141897201538,0.2652324438095093,1,425,,,,,,,,,,,,,,,,
,,,,,1,425,0.07848907262086868,,,,,,,,,,,,,,,
0.7618445754051208,0.8001278042793274,0.780517041683197,0.8504673838615417,0.2864700257778168,2,638,,,,,,,,,,,,,,,,
,,,,,2,638,0.05081803724169731,,,,,,,,,,,,,,,
0.7772255539894104,0.8338903188705444,0.8045614361763,0.8922908902168274,0.23364639282226562,3,639,,,,,,,,,,,,,,,,
,,,,,3,639,,0.7427912950515747,0.8543950915336609,0.7946940064430237,0.8994331359863281,0.20366337895393372,42840.0,0.6331011056900024,0.9262615442276001,0.7605108618736267,0.5648254752159119,0.890575110912323,0.7100287675857544,0.7201524972915649,0.9649273157119751,0.818720817565918
